"Year","ln.prob.nm.flow","id","iso3.Origin","iso3.Dest","est.gdp.Dest","est.gdp.Origin","est.ucdp.b.death.Origin","est.Severe.Dry.Origin","est.Severe.Wet.Origin","spl.id"
"2008",-10.4707900432683,"AFG-SWE","AFG","SWE",10.9358452233536,5.88802783947035,-8.25840312723487,-4.57064096537657,-4.70736112688464,"1"
"2009",-9.81506188242895,"AFG-SWE","AFG","SWE",10.7567950390067,5.90170597675903,-8.49639100166085,-2.6947344881146,-3.96599322963912,"1"
"2010",-9.40554221218552,"AFG-SWE","AFG","SWE",10.8755921869284,6.08467259718259,-8.38215958972176,-4.8657793777405,-4.05729347818008,"1"
"2011",-8.89433928003623,"AFG-SWE","AFG","SWE",11.0146336233396,6.29950615400424,-8.31403549155343,-4.31792471677014,-3.76152979966298,"1"
"2012",-8.78647692797575,"AFG-SWE","AFG","SWE",10.968867398715,6.38378152790139,-8.28945863765465,-5.28632605845761,-9.21034037197618,"1"
"2013",-9.38640901892873,"AFG-SWE","AFG","SWE",11.0207243760703,6.46594482736616,-8.28973872545561,-9.21034037197618,-4.82376062639781,"1"
"2014",-9.35729890918675,"AFG-SWE","AFG","SWE",11.0024557854762,6.45859769042788,-8.28607365291123,-3.0355186493097,-4.00151943007453,"1"
"2015",-6.72798741535317,"AFG-SWE","AFG","SWE",10.8502392739183,6.4213892149081,-7.88571569971135,-2.72454259897248,-4.95551599487518,"1"
"2016",-9.71038473112914,"AFG-SWE","AFG","SWE",10.8583479617088,6.36210759887102,-7.55650233233531,-4.3688231798907,-3.48926559396182,"1"
"2008",-11.9799667143749,"AGO-BEL","AGO","BEL",10.7812015365153,8.046547960312,-13.5596794208846,-6.37543129393221,-5.84130499093495,"1"
"2009",-11.8176725885853,"AGO-BEL","AGO","BEL",10.7051425489639,8.31432798998982,-15.2831836876768,-4.76590867023405,-6.50060855612792,"1"
"2010",-11.854387212599,"AGO-BEL","AGO","BEL",10.6951868825235,8.04679933131838,-13.6715638389204,-3.66728226371957,-6.50060855612792,"1"
"2011",-12.0539566968333,"AGO-BEL","AGO","BEL",10.7653120673116,8.18559651342757,-14.5684797281572,-3.99786610369146,-5.09651118031983,"1"
"2012",-11.8682103352495,"AGO-BEL","AGO","BEL",10.7071495496939,8.43738519561284,-16.3095694066515,-6.50023442474204,-7.26254213447806,"1"
"2013",-12.364683633647,"AGO-BEL","AGO","BEL",10.7524767506083,8.53721065996526,-17.0386943302877,-9.21034037197618,-6.81044269562528,"1"
"2014",-12.7147396077285,"AGO-BEL","AGO","BEL",10.77271896902,8.56710317368787,-15.9756015462912,-6.3750540245039,-5.597279497004,"1"
"2015",-13.1182255785097,"AGO-BEL","AGO","BEL",10.6211519190353,8.59589540020173,-17.109188762401,-8.1103929696251,-5.54482800654212,"1"
"2016",-12.8466266567602,"AGO-BEL","AGO","BEL",10.6450701446711,8.33518670910871,-16.450430088685,-4.42903294287531,-5.91238256721793,"1"
"2008",-12.3282734086431,"AGO-CHE","AGO","CHE",11.1911879799276,8.046547960312,-13.5596794208846,-6.37543129393221,-5.84130499093495,"1"
"2009",-12.365312185474,"AGO-CHE","AGO","CHE",11.1552281236792,8.31432798998982,-15.2831836876768,-4.76590867023405,-6.50060855612792,"1"
"2010",-12.7767202589291,"AGO-CHE","AGO","CHE",11.2199858770662,8.04679933131838,-13.6715638389204,-3.66728226371957,-6.50060855612792,"1"
"2011",-12.5483692909579,"AGO-CHE","AGO","CHE",11.3898153308522,8.18559651342757,-14.5684797281572,-3.99786610369146,-5.09651118031983,"1"
"2012",-12.7079609900014,"AGO-CHE","AGO","CHE",11.333071621167,8.43738519561284,-16.3095694066515,-6.50023442474204,-7.26254213447806,"1"
"2013",-13.142388202235,"AGO-CHE","AGO","CHE",11.351740520594,8.53721065996526,-17.0386943302877,-9.21034037197618,-6.81044269562528,"1"
"2014",-13.1773631296767,"AGO-CHE","AGO","CHE",11.3691308812426,8.56710317368787,-15.9756015462912,-6.3750540245039,-5.597279497004,"1"
"2015",-13.7095900647598,"AGO-CHE","AGO","CHE",11.3154813017366,8.59589540020173,-17.109188762401,-8.1103929696251,-5.54482800654212,"1"
"2016",-13.1520083063113,"AGO-CHE","AGO","CHE",11.2919449736405,8.33518670910871,-16.450430088685,-4.42903294287531,-5.91238256721793,"1"
"2008",-12.7029668580845,"AGO-DEU","AGO","DEU",10.7238872728606,8.046547960312,-13.5596794208846,-6.37543129393221,-5.84130499093495,"1"
"2009",-12.9043086862067,"AGO-DEU","AGO","DEU",10.6331330334961,8.31432798998982,-15.2831836876768,-4.76590867023405,-6.50060855612792,"1"
"2010",-12.3512544841143,"AGO-DEU","AGO","DEU",10.634241986618,8.04679933131838,-13.6715638389204,-3.66728226371957,-6.50060855612792,"1"
"2011",-12.7400367101701,"AGO-DEU","AGO","DEU",10.7503376561517,8.18559651342757,-14.5684797281572,-3.99786610369146,-5.09651118031983,"1"
"2012",-12.5843470340342,"AGO-DEU","AGO","DEU",10.6887434996391,8.43738519561284,-16.3095694066515,-6.50023442474204,-7.26254213447806,"1"
"2013",-12.5098656434915,"AGO-DEU","AGO","DEU",10.7426113259616,8.53721065996526,-17.0386943302877,-9.21034037197618,-6.81044269562528,"1"
"2014",-12.4940682455597,"AGO-DEU","AGO","DEU",10.778143319389,8.56710317368787,-15.9756015462912,-6.3750540245039,-5.597279497004,"1"
"2015",-13.2117516365206,"AGO-DEU","AGO","DEU",10.6234648078254,8.59589540020173,-17.109188762401,-8.1103929696251,-5.54482800654212,"1"
"2016",-12.0356964405438,"AGO-DEU","AGO","DEU",10.6480053096671,8.33518670910871,-16.450430088685,-4.42903294287531,-5.91238256721793,"1"
"2008",NA,"AGO-ESP","AGO","ESP",10.473541801143,8.046547960312,-13.5596794208846,-6.37543129393221,-5.84130499093495,"1"
"2009",NA,"AGO-ESP","AGO","ESP",10.3748488247257,8.31432798998982,-15.2831836876768,-4.76590867023405,-6.50060855612792,"1"
"2010",-14.5684797281572,"AGO-ESP","AGO","ESP",10.3256039128012,8.04679933131838,-13.6715638389204,-3.66728226371957,-6.50060855612792,"1"
"2011",-15.2109571179834,"AGO-ESP","AGO","ESP",10.3620967079497,8.18559651342757,-14.5684797281572,-3.99786610369146,-5.09651118031983,"1"
"2012",-14.2661056080479,"AGO-ESP","AGO","ESP",10.2515152432885,8.43738519561284,-16.3095694066515,-6.50023442474204,-7.26254213447806,"1"
"2013",-15.2824543657313,"AGO-ESP","AGO","ESP",10.2771367928389,8.53721065996526,-17.0386943302877,-9.21034037197618,-6.81044269562528,"1"
"2014",-17.109188762401,"AGO-ESP","AGO","ESP",10.2908752556431,8.56710317368787,-15.9756015462912,-6.3750540245039,-5.597279497004,"1"
"2015",-14.7456819964465,"AGO-ESP","AGO","ESP",10.1555302075579,8.59589540020173,-17.109188762401,-8.1103929696251,-5.54482800654212,"1"
"2016",-14.4047712748067,"AGO-ESP","AGO","ESP",10.1851393499541,8.33518670910871,-16.450430088685,-4.42903294287531,-5.91238256721793,"1"
"2008",NA,"AGO-FRA","AGO","FRA",10.7218371643038,8.046547960312,-13.5596794208846,-6.37543129393221,-5.84130499093495,"1"
"2009",-10.6548983556999,"AGO-FRA","AGO","FRA",10.6352884285149,8.31432798998982,-15.2831836876768,-4.76590867023405,-6.50060855612792,"1"
"2010",-10.3516494007518,"AGO-FRA","AGO","FRA",10.6124916944276,8.04679933131838,-13.6715638389204,-3.66728226371957,-6.50060855612792,"1"
"2011",-10.4645767634438,"AGO-FRA","AGO","FRA",10.6872003125232,8.18559651342757,-14.5684797281572,-3.99786610369146,-5.09651118031983,"1"
"2012",-10.2576367043515,"AGO-FRA","AGO","FRA",10.6182911191914,8.43738519561284,-16.3095694066515,-6.50023442474204,-7.26254213447806,"1"
"2013",-10.4594882347556,"AGO-FRA","AGO","FRA",10.659467129967,8.53721065996526,-17.0386943302877,-9.21034037197618,-6.81044269562528,"1"
"2014",-10.5425163325977,"AGO-FRA","AGO","FRA",10.6692405424554,8.56710317368787,-15.9756015462912,-6.3750540245039,-5.597279497004,"1"
"2015",-10.9781594150135,"AGO-FRA","AGO","FRA",10.5088735731574,8.59589540020173,-17.109188762401,-8.1103929696251,-5.54482800654212,"1"
"2016",-10.6464823693206,"AGO-FRA","AGO","FRA",10.5197097943335,8.33518670910871,-16.450430088685,-4.42903294287531,-5.91238256721793,"1"
"2008",-12.2775010832697,"AGO-GBR","AGO","GBR",10.7640118106322,8.046547960312,-13.5596794208846,-6.37543129393221,-5.84130499093495,"1"
"2009",-12.8187865127685,"AGO-GBR","AGO","GBR",10.5639601205348,8.31432798998982,-15.2831836876768,-4.76590867023405,-6.50060855612792,"1"
"2010",-12.7036951239142,"AGO-GBR","AGO","GBR",10.582455681314,8.04679933131838,-13.6715638389204,-3.66728226371957,-6.50060855612792,"1"
"2011",-13.4191976487553,"AGO-GBR","AGO","GBR",10.6463666501102,8.18559651342757,-14.5684797281572,-3.99786610369146,-5.09651118031983,"1"
"2012",-13.2100529337986,"AGO-GBR","AGO","GBR",10.6564065576936,8.43738519561284,-16.3095694066515,-6.50023442474204,-7.26254213447806,"1"
"2013",-13.0488621442242,"AGO-GBR","AGO","GBR",10.6792633176283,8.53721065996526,-17.0386943302877,-9.21034037197618,-6.81044269562528,"1"
"2014",-13.2805473659119,"AGO-GBR","AGO","GBR",10.7669386936597,8.56710317368787,-15.9756015462912,-6.3750540245039,-5.597279497004,"1"
"2015",-12.8808973922036,"AGO-GBR","AGO","GBR",10.713880555083,8.59589540020173,-17.109188762401,-8.1103929696251,-5.54482800654212,"1"
"2016",-13.1520083063113,"AGO-GBR","AGO","GBR",10.6229147054475,8.33518670910871,-16.450430088685,-4.42903294287531,-5.91238256721793,"1"
"2008",-13.6345250620895,"AGO-IRL","AGO","IRL",11.0229329906495,8.046547960312,-13.5596794208846,-6.37543129393221,-5.84130499093495,"1"
"2009",-13.8851379392184,"AGO-IRL","AGO","IRL",10.8610383106691,8.31432798998982,-15.2831836876768,-4.76590867023405,-6.50060855612792,"1"
"2010",-14.5684797281572,"AGO-IRL","AGO","IRL",10.7937664287276,8.04679933131838,-13.6715638389204,-3.66728226371957,-6.50060855612792,"1"
"2011",-15.2109571179834,"AGO-IRL","AGO","IRL",10.8561084720903,8.18559651342757,-14.5684797281572,-3.99786610369146,-5.09651118031983,"1"
"2012",-15.2469348610596,"AGO-IRL","AGO","IRL",10.7979190550633,8.43738519561284,-16.3095694066515,-6.50023442474204,-7.26254213447806,"1"
"2013",-17.0742138349594,"AGO-IRL","AGO","IRL",10.8511061731076,8.53721065996526,-17.0386943302877,-9.21034037197618,-6.81044269562528,"1"
"2014",-15.3174292931729,"AGO-IRL","AGO","IRL",10.9240298715551,8.56710317368787,-15.9756015462912,-6.3750540245039,-5.597279497004,"1"
"2015",-15.3518178000168,"AGO-IRL","AGO","IRL",11.0348319656301,8.59589540020173,-17.109188762401,-8.1103929696251,-5.54482800654212,"1"
"2016",-14.7794647242481,"AGO-IRL","AGO","IRL",11.0540292378658,8.33518670910871,-16.450430088685,-4.42903294287531,-5.91238256721793,"1"
"2008",-14.4947263273126,"AGO-ITA","AGO","ITA",10.6159309267038,8.046547960312,-13.5596794208846,-6.37543129393221,-5.84130499093495,"1"
"2009",-16.9296603769419,"AGO-ITA","AGO","ITA",10.5208534798387,8.31432798998982,-15.2831836876768,-4.76590867023405,-6.50060855612792,"1"
"2010",-15.1746155317275,"AGO-ITA","AGO","ITA",10.4913164420447,8.04679933131838,-13.6715638389204,-3.66728226371957,-6.50060855612792,"1"
"2011",-15.2109571179834,"AGO-ITA","AGO","ITA",10.5610091670328,8.18559651342757,-14.5684797281572,-3.99786610369146,-5.09651118031983,"1"
"2012",-17.0386943302877,"AGO-ITA","AGO","ITA",10.4646600209087,8.43738519561284,-16.3095694066515,-6.50023442474204,-7.26254213447806,"1"
"2013",-17.0742138349594,"AGO-ITA","AGO","ITA",10.478722852501,8.53721065996526,-17.0386943302877,-9.21034037197618,-6.81044269562528,"1"
"2014",-15.3174292931729,"AGO-ITA","AGO","ITA",10.4778347355876,8.56710317368787,-15.9756015462912,-6.3750540245039,-5.597279497004,"1"
"2015",-17.1435772692449,"AGO-ITA","AGO","ITA",10.3166306526844,8.59589540020173,-17.109188762401,-8.1103929696251,-5.54482800654212,"1"
"2016",-15.3856005278184,"AGO-ITA","AGO","ITA",10.339828208742,8.33518670910871,-16.450430088685,-4.42903294287531,-5.91238256721793,"1"
"2008",-13.4586343956258,"AGO-NLD","AGO","NLD",10.9620671180256,8.046547960312,-13.5596794208846,-6.37543129393221,-5.84130499093495,"1"
"2009",-13.3461414384857,"AGO-NLD","AGO","NLD",10.8688546384146,8.31432798998982,-15.2831836876768,-4.76590867023405,-6.50060855612792,"1"
"2010",-13.5323877964704,"AGO-NLD","AGO","NLD",10.8386203395933,8.04679933131838,-13.6715638389204,-3.66728226371957,-6.50060855612792,"1"
"2011",-13.958194149488,"AGO-NLD","AGO","NLD",10.8997043073555,8.18559651342757,-14.5684797281572,-3.99786610369146,-5.09651118031983,"1"
"2012",-14.2661056080479,"AGO-NLD","AGO","NLD",10.8212573032411,8.43738519561284,-16.3095694066515,-6.50023442474204,-7.26254213447806,"1"
"2013",-14.0296913972359,"AGO-NLD","AGO","NLD",10.8625515614694,8.53721065996526,-17.0386943302877,-9.21034037197618,-6.81044269562528,"1"
"2014",-15.3174292931729,"AGO-NLD","AGO","NLD",10.8748567165403,8.56710317368787,-15.9756015462912,-6.3750540245039,-5.597279497004,"1"
"2015",-14.3709885470051,"AGO-NLD","AGO","NLD",10.7183263844496,8.59589540020173,-17.109188762401,-8.1103929696251,-5.54482800654212,"1"
"2016",-14.4047712748067,"AGO-NLD","AGO","NLD",10.736589111751,8.33518670910871,-16.450430088685,-4.42903294287531,-5.91238256721793,"1"
"2008",-13.6345250620895,"AGO-NOR","AGO","NOR",11.4819000725577,8.046547960312,-13.5596794208846,-6.37543129393221,-5.84130499093495,"1"
"2009",-13.8851379392184,"AGO-NOR","AGO","NOR",11.2895155917173,8.31432798998982,-15.2831836876768,-4.76590867023405,-6.50060855612792,"1"
"2010",-14.5684797281572,"AGO-NOR","AGO","NOR",11.3816177702765,8.04679933131838,-13.6715638389204,-3.66728226371957,-6.50060855612792,"1"
"2011",-14.6048213144131,"AGO-NOR","AGO","NOR",11.5189230674177,8.18559651342757,-14.5684797281572,-3.99786610369146,-5.09651118031983,"1"
"2012",-13.9941718925643,"AGO-NOR","AGO","NOR",11.5280617497659,8.43738519561284,-16.3095694066515,-6.50023442474204,-7.26254213447806,"1"
"2013",-14.676318562161,"AGO-NOR","AGO","NOR",11.5416533477605,8.53721065996526,-17.0386943302877,-9.21034037197618,-6.81044269562528,"1"
"2014",-15.3174292931729,"AGO-NOR","AGO","NOR",11.482674305458,8.56710317368787,-15.9756015462912,-6.3750540245039,-5.597279497004,"1"
"2015",-15.3518178000168,"AGO-NOR","AGO","NOR",11.2166265856753,8.59589540020173,-17.109188762401,-8.1103929696251,-5.54482800654212,"1"
"2016",-15.3856005278184,"AGO-NOR","AGO","NOR",11.1628030420722,8.33518670910871,-16.450430088685,-4.42903294287531,-5.91238256721793,"1"
"2008",-16.8926216001109,"AGO-POL","AGO","POL",9.54660009678147,8.046547960312,-13.5596794208846,-6.37543129393221,-5.84130499093495,"1"
"2009",-16.9296603769419,"AGO-POL","AGO","POL",9.35245223707389,8.31432798998982,-15.2831836876768,-4.76590867023405,-6.50060855612792,"1"
"2010",-16.9663750009555,"AGO-POL","AGO","POL",9.44256345891087,8.04679933131838,-13.6715638389204,-3.66728226371957,-6.50060855612792,"1"
"2011",-17.0027165872114,"AGO-POL","AGO","POL",9.53824465004915,8.18559651342757,-14.5684797281572,-3.99786610369146,-5.09651118031983,"1"
"2012",-15.2469348610596,"AGO-POL","AGO","POL",9.48023550415768,8.43738519561284,-16.3095694066515,-6.50023442474204,-7.26254213447806,"1"
"2013",-17.0742138349594,"AGO-POL","AGO","POL",9.52496615344344,8.53721065996526,-17.0386943302877,-9.21034037197618,-6.81044269562528,"1"
"2014",-17.109188762401,"AGO-POL","AGO","POL",9.56607628491669,8.56710317368787,-15.9756015462912,-6.3750540245039,-5.597279497004,"1"
"2015",-17.1435772692449,"AGO-POL","AGO","POL",9.43982342399996,8.59589540020173,-17.109188762401,-8.1103929696251,-5.54482800654212,"1"
"2016",-17.1773599970465,"AGO-POL","AGO","POL",9.42935056000422,8.33518670910871,-16.450430088685,-4.42903294287531,-5.91238256721793,"1"
"2008",-15.1008621308829,"AGO-PRT","AGO","PRT",10.1205544839393,8.046547960312,-13.5596794208846,-6.37543129393221,-5.84130499093495,"1"
"2009",-15.1379009077138,"AGO-PRT","AGO","PRT",10.0458893745664,8.31432798998982,-15.2831836876768,-4.76590867023405,-6.50060855612792,"1"
"2010",-14.5684797281572,"AGO-PRT","AGO","PRT",10.0212568484828,8.04679933131838,-13.6715638389204,-3.66728226371957,-6.50060855612792,"1"
"2011",-15.2109571179834,"AGO-PRT","AGO","PRT",10.0513864360462,8.18559651342757,-14.5684797281572,-3.99786610369146,-5.09651118031983,"1"
"2012",-15.2469348610596,"AGO-PRT","AGO","PRT",9.93138915042115,8.43738519561284,-16.3095694066515,-6.50023442474204,-7.26254213447806,"1"
"2013",-17.0742138349594,"AGO-PRT","AGO","PRT",9.98267028185211,8.53721065996526,-17.0386943302877,-9.21034037197618,-6.81044269562528,"1"
"2014",-14.3366000401612,"AGO-PRT","AGO","PRT",10.0022146499964,8.56710317368787,-15.9756015462912,-6.3750540245039,-5.597279497004,"1"
"2015",-14.0990548315215,"AGO-PRT","AGO","PRT",9.86492168142409,8.59589540020173,-17.109188762401,-8.1103929696251,-5.54482800654212,"1"
"2016",-13.7433727925613,"AGO-PRT","AGO","PRT",9.90245708253264,8.33518670910871,-16.450430088685,-4.42903294287531,-5.91238256721793,"1"
"2008",-14.1200328778712,"AGO-SWE","AGO","SWE",10.9358452233536,8.046547960312,-13.5596794208846,-6.37543129393221,-5.84130499093495,"1"
"2009",-13.8851379392184,"AGO-SWE","AGO","SWE",10.7567950390067,8.31432798998982,-15.2831836876768,-4.76590867023405,-6.50060855612792,"1"
"2010",-13.9218525632321,"AGO-SWE","AGO","SWE",10.8755921869284,8.04679933131838,-13.6715638389204,-3.66728226371957,-6.50060855612792,"1"
"2011",-14.2301278649717,"AGO-SWE","AGO","SWE",11.0146336233396,8.18559651342757,-14.5684797281572,-3.99786610369146,-5.09651118031983,"1"
"2012",-13.2100529337986,"AGO-SWE","AGO","SWE",10.968867398715,8.43738519561284,-16.3095694066515,-6.50023442474204,-7.26254213447806,"1"
"2013",-14.676318562161,"AGO-SWE","AGO","SWE",11.0207243760703,8.53721065996526,-17.0386943302877,-9.21034037197618,-6.81044269562528,"1"
"2014",-14.3366000401612,"AGO-SWE","AGO","SWE",11.0024557854762,8.56710317368787,-15.9756015462912,-6.3750540245039,-5.597279497004,"1"
"2015",-15.3518178000168,"AGO-SWE","AGO","SWE",10.8502392739183,8.59589540020173,-17.109188762401,-8.1103929696251,-5.54482800654212,"1"
"2016",-14.7794647242481,"AGO-SWE","AGO","SWE",10.8583479617088,8.33518670910871,-16.450430088685,-4.42903294287531,-5.91238256721793,"1"
"2008",-8.58022577150127,"ARM-BEL","ARM","BEL",10.7812015365153,8.05206645045708,-14.8914060974044,-9.21034037197618,-2.40968501227553,"1"
"2009",-7.63474035112082,"ARM-BEL","ARM","BEL",10.7051425489639,8.29700956583466,-14.8828447472462,-5.03437643640115,-9.21034037197618,"1"
"2010",-7.74067100530836,"ARM-BEL","ARM","BEL",10.6951868825235,8.00481387612478,-14.8761066344431,-9.21034037197618,-3.10171976634769,"1"
"2011",-8.63572845549339,"ARM-BEL","ARM","BEL",10.7653120673116,8.07694180794705,-14.8723695157753,-3.10171976634769,-2.65054355730306,"1"
"2012",-9.25436731212363,"ARM-BEL","ARM","BEL",10.7071495496939,8.16814756910953,-14.8720980456971,-9.21034037197618,-3.6596692314143,"1"
"2013",-9.57608293622581,"ARM-BEL","ARM","BEL",10.7524767506083,8.21144421247672,-12.5721830848467,-9.21034037197618,-9.21034037197618,"1"
"2014",-10.0886985259837,"ARM-BEL","ARM","BEL",10.77271896902,8.25301559223646,-14.1862406637249,-9.21034037197618,-9.21034037197618,"1"
"2015",-10.0932035350109,"ARM-BEL","ARM","BEL",10.6211519190353,8.29085244044364,-14.8844890715804,-3.6596692314143,-9.21034037197618,"1"
"2016",-9.97995350926455,"ARM-BEL","ARM","BEL",10.6450701446711,8.19099111081784,-12.0557807365514,-4.34893908942523,-3.25549991217422,"1"
"2008",-10.9510191145218,"ARM-CHE","ARM","CHE",11.1911879799276,8.05206645045708,-14.8914060974044,-9.21034037197618,-2.40968501227553,"1"
"2009",-10.5453732941568,"ARM-CHE","ARM","CHE",11.1552281236792,8.29700956583466,-14.8828447472462,-5.03437643640115,-9.21034037197618,"1"
"2010",-10.5416361754889,"ARM-CHE","ARM","CHE",11.2199858770662,8.00481387612478,-14.8761066344431,-9.21034037197618,-3.10171976634769,"1"
"2011",-10.3612385391802,"ARM-CHE","ARM","CHE",11.3898153308522,8.07694180794705,-14.8723695157753,-3.10171976634769,-2.65054355730306,"1"
"2012",-10.3104199863729,"ARM-CHE","ARM","CHE",11.333071621167,8.16814756910953,-14.8720980456971,-9.21034037197618,-3.6596692314143,"1"
"2013",-9.96673295854884,"ARM-CHE","ARM","CHE",11.351740520594,8.21144421247672,-12.5721830848467,-9.21034037197618,-9.21034037197618,"1"
"2014",-10.3736295650636,"ARM-CHE","ARM","CHE",11.3691308812426,8.25301559223646,-14.1862406637249,-9.21034037197618,-9.21034037197618,"1"
"2015",-11.0603526841185,"ARM-CHE","ARM","CHE",11.3154813017366,8.29085244044364,-14.8844890715804,-3.6596692314143,-9.21034037197618,"1"
"2016",-11.0639669985115,"ARM-CHE","ARM","CHE",11.2919449736405,8.19099111081784,-12.0557807365514,-4.34893908942523,-3.25549991217422,"1"
